osm_id,source_type,name,lat,lon,tags
node/2092418431,node,Churreria A,28.6453434,-17.7677254,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Churreria A', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '175', 'shelter': 'yes'}"
node/2092518476,node,Aeropuerto,28.6218002,-17.7524183,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Aeropuerto', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '163', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2092570770,node,La Panadería B,28.4909774,-17.8443907,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'La Panadería B', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '706', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2092630780,node,La Farmacia,28.6469145,-17.7592437,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'check_date:shelter': '2025-11-05', 'highway': 'bus_stop', 'lit': 'no', 'name': 'La Farmacia', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '158', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2093215245,node,Juan Pérez,28.6395458,-17.8886064,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'check_date:bin': '2025-12-21', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Juan Pérez', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '297', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2093215270,node,Juan Pérez B,28.6400404,-17.888176,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'check_date:shelter': '2025-12-18', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Juan Pérez B', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '323', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2093215271,node,Campo Fútbol B,28.6468799,-17.8851944,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Campo Fútbol B', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '325', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2093767237,node,Ayuntamiento Tazacorte,28.6406009,-17.9332815,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Ayuntamiento Tazacorte', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '971', 'shelter': 'no'}"
node/2093767251,node,La Marina B,28.6389191,-17.9309818,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'La Marina B', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '979', 'shelter': 'no', 'tactile_paving': 'no'}"
node/2093767254,node,La Marina,28.6389023,-17.9311803,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'La Marina', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '439', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2093767264,node,Casa Hipólito,28.643691,-17.9298074,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Casa Hipólito', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '440', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2095424125,node,La Laguna,28.6394506,-17.7985501,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'La Laguna', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '543', 'shelter': 'yes'}"
node/2250761398,node,Tiñor,27.7908425,-17.9309162,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Tiñor', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2250761399,node,Colegio El Mocanal,27.8212533,-17.9486023,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Colegio El Mocanal', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2250761400,node,Guarazoca 2,27.8091611,-17.973999,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Guarazoca 2', 'public_transport': 'platform', 'ref': 'Is-14', 'shelter': 'yes'}"
node/2250761402,node,Mocanal,27.8205271,-17.9460488,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Mocanal', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2250761403,node,Hoyo del Barrio,27.8202562,-17.9372175,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Hoyo del Barrio', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2308878702,node,El Cercado,28.119075,-17.2866603,"{'bus': 'yes', 'name': 'El Cercado', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/2361043606,node,,28.0861479,-17.2414337,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2469791044,node,Casino Tenesedra,27.8206814,-17.9387712,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Casino Tenesedra', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2574388532,node,"Las Hayas, Cruce",28.130512,-17.2867383,"{'bus': 'yes', 'name': 'Las Hayas, Cruce', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/2635683009,node,Mirador del Palmarejo,28.1195492,-17.3158586,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Mirador del Palmarejo', 'public_transport': 'platform', 'shelter': 'no'}"
node/2638058082,node,La Calera,28.0952457,-17.3347494,"{'bus': 'yes', 'name': 'La Calera', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/2638058137,node,Agulo,28.1860218,-17.1944802,"{'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Agulo', 'public_transport': 'platform'}"
node/2642765370,node,Las Rosas,28.185511,-17.2205717,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Las Rosas', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2642765395,node,Las Rosas,28.1856106,-17.2231362,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Las Rosas', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2642765407,node,Tamargada,28.1820999,-17.2397361,"{'bench': 'yes', 'bus': 'yes', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Tamargada', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2642765422,node,Vallehermoso,28.179201,-17.2656693,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'check_date:bench': '2024-03-08', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Vallehermoso', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2642765565,node,Vallehermoso,28.1814076,-17.2642079,"{'amenity': 'bus_station', 'bus': 'yes', 'name': 'Vallehermoso', 'operator': 'guaguagomera', 'public_transport': 'stop_position', 'wheelchair': 'yes'}"
node/2646180073,node,Museo Etnográfico,28.1603259,-17.1984032,"{'bus': 'yes', 'name': 'Museo Etnográfico', 'public_transport': 'stop_position'}"
node/2646180105,node,,28.1727623,-17.1880252,"{'bench': 'no', 'bin': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2660401670,node,,28.0572977,-17.2284835,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '209848870647726', 'public_transport': 'platform', 'shelter': 'yes'}"
node/2669811276,node,Tamargada,28.184257,-17.2371999,"{'bus': 'yes', 'name': 'Tamargada', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/2834776659,node,Jedey B,28.5853666,-17.8805408,"{'bench': 'yes', 'bus': 'yes', 'check_date:shelter': '2025-04-01', 'highway': 'bus_stop', 'name': 'Jedey B', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '642', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/2834776660,node,Jedey A,28.5855906,-17.8804049,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Jedey A', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '622', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/3095312557,node,,27.6425252,-17.9795154,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}"
node/3096585586,node,,27.6437719,-17.9812036,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}"
node/3103769472,node,Las Puntas,27.7893371,-17.9926011,"{'bench': 'yes', 'bin': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Las Puntas', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/3130821600,node,Las Lajas 1,27.7580433,-18.0097466,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Las Lajas 1', 'public_transport': 'platform', 'shelter': 'no'}"
node/3130821621,node,Las Lajas 1,27.7581727,-18.0099124,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Las Lajas 1', 'public_transport': 'platform', 'shelter': 'no'}"
node/3132186022,node,Estacion de Frontera,27.7541587,-18.0111098,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Estacion de Frontera', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/3324118534,node,Los Granados,28.1119954,-17.3174458,"{'bus': 'yes', 'name': 'Los Granados', 'operator': 'GuaguaGomera S.A.U.', 'public_transport': 'stop_position'}"
node/3435726453,node,,28.1676541,-17.1937842,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/3435726454,node,,28.1683167,-17.1943685,"{'bench': 'yes', 'bin': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}"
node/3783861487,node,Tiguerorte Arriba,28.5602121,-17.7991443,"{'bus': 'yes', 'name': 'Tiguerorte Arriba', 'operator': 'TILP', 'public_transport': 'stop_position', 'ref': '711', 'shelter': 'yes'}"
node/4062087539,node,La Puntilla,28.0883007,-17.3391239,"{'bus': 'yes', 'name': 'La Puntilla', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4063529989,node,Vueltas,28.0839282,-17.335118,"{'bus': 'yes', 'name': 'Vueltas', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4127082049,node,,28.0290137,-17.2026689,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}"
node/4560075172,node,Lomo del Moral,28.1153016,-17.3116572,"{'bus': 'yes', 'name': 'Lomo del Moral', 'operator': 'GuaguaGomera S.A.U.', 'public_transport': 'stop_position'}"
node/4567491793,node,Charco del Conde,28.0860591,-17.3376398,"{'bus': 'yes', 'name': 'Charco del Conde', 'public_transport': 'stop_position'}"
node/4571885921,node,Epina,28.1637431,-17.3006344,"{'bus': 'yes', 'name': 'Epina', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4625101391,node,Las Puntas,27.789336,-17.9926233,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Las Puntas', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/4630321906,node,Centro Medico,27.747031,-18.0963448,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Centro Medico', 'public_transport': 'platform'}"
node/4633303389,node,Punta Grande,27.7971799,-17.9909002,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Punta Grande', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/4742278728,node,Alojera,28.1601278,-17.3230464,"{'bus': 'yes', 'name': 'Alojera', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742278731,node,Alojera,28.1608185,-17.3203992,"{'bus': 'yes', 'name': 'Alojera', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742285051,node,Macayo,28.1719513,-17.2762413,"{'bus': 'yes', 'name': 'Macayo', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742979300,node,Agulo,28.1855037,-17.1945473,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Agulo', 'public_transport': 'platform', 'shelter': 'yes'}"
node/4742979429,node,Agulo,28.1859621,-17.1945383,"{'bus': 'yes', 'name': 'Agulo', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742979468,node,Las Rosas,28.1839656,-17.2261854,"{'bench': 'yes', 'bus': 'yes', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Las Rosas', 'public_transport': 'platform', 'shelter': 'yes'}"
node/4742979475,node,Las Rosas,28.1839972,-17.2260962,"{'bus': 'yes', 'name': 'Las Rosas', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742979488,node,Las Rosas,28.1857749,-17.2230753,"{'bus': 'yes', 'name': 'Las Rosas', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742979497,node,Simancas,28.1850081,-17.2333449,"{'bus': 'yes', 'name': 'Simancas', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4742979516,node,Tamargada,28.1842631,-17.2371209,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'covered': 'yes', 'highway': 'bus_stop', 'name': 'Tamargada', 'public_transport': 'platform', 'shelter': 'yes'}"
node/4742979524,node,Tamargada,28.1820026,-17.2397554,"{'bus': 'yes', 'name': 'Tamargada', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/4745689722,node,Las Creces,28.1432447,-17.2854907,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Las Creces', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/4933306287,node,El Cercado,28.1167213,-17.2845905,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'El Cercado', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/4938255491,node,Las Hayas,28.1278166,-17.2883447,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Las Hayas', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/5187342613,node,Epina,28.1638739,-17.2974016,"{'bus': 'yes', 'name': 'Epina', 'public_transport': 'stop_position'}"
node/5301907729,node,Fred. Olsen Express - Benchi Express Terminal,28.0795189,-17.3330635,"{'amenity': 'ferry_terminal', 'cargo': 'passengers', 'ferry': 'yes', 'name': 'Fred. Olsen Express - Benchi Express Terminal', 'operator': 'Fred. Olsen Express', 'public_transport': 'stop_position', 'website': 'https://www.fredolsen.es/'}"
node/5301907731,node,Naviera Armas,28.0792581,-17.332892,"{'amenity': 'ferry_terminal', 'cargo': 'passengers;vehicle', 'ferry': 'yes', 'name': 'Naviera Armas', 'operator': 'Naviera Armas', 'public_transport': 'station', 'website': 'https://www.navieraarmas.com/'}"
node/5410384890,node,Canaima,27.8075167,-17.9164792,"{'bench': 'no', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Canaima', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/5758222652,node,La Cabaña,28.5842409,-17.7733522,"{'bus': 'yes', 'name': 'La Cabaña', 'operator': 'TILP', 'public_transport': 'stop_position', 'ref': '196'}"
node/5792885679,node,Fabrica NIK B,28.640044,-17.8963111,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Fabrica NIK B', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '319', 'shelter': 'no', 'tactile_paving': 'no'}"
node/5792885720,node,,28.5010239,-17.827638,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}"
node/5926217552,node,,28.172902,-17.1880792,"{'highway': 'bus_stop', 'public_transport': 'platform'}"
node/6031626213,node,Centro de Salud,27.7060272,-17.9787665,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Centro de Salud', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/6175026085,node,El Cercado,28.1186836,-17.2840071,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'El Cercado', 'public_transport': 'platform', 'shelter': 'yes'}"
node/6314719488,node,Cruce Rotonda,28.6456594,-17.9128886,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Cruce Rotonda', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '568', 'shelter': 'no', 'tactile_paving': 'no', 'wheelchair': 'limited'}"
node/6345044034,node,La Dama,28.0542704,-17.3009289,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'La Dama', 'public_transport': 'platform', 'shelter': 'yes'}"
node/6355286688,node,,28.0602082,-17.299484,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}"
node/6445470313,node,Las Casas,27.7125472,-17.9769713,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Las Casas', 'operator': 'Transhierro', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/6485271770,node,Casa Camineros A,28.5394376,-17.8665128,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Casa Camineros A', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '613', 'shelter': 'no', 'tactile_paving': 'no'}"
node/6975225070,node,Cruce la Montaña B,28.6322677,-17.7788588,"{'bus': 'yes', 'name': 'Cruce la Montaña B', 'operator': 'TILP', 'public_transport': 'stop_position', 'ref': '728'}"
node/7063094480,node,Los Mocanes,27.7640437,-18.0044622,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Los Mocanes', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'no'}"
node/7179939467,node,Carretera General Zona Alta,28.1018558,-17.3288815,"{'bus': 'yes', 'name': 'Carretera General Zona Alta', 'operator': 'Guaguagomera', 'public_transport': 'stop_position'}"
node/7209593008,node,,28.0809714,-17.2006503,"{'bus': 'yes', 'public_transport': 'stop_position'}"
node/7253660017,node,,28.153384,-17.1990752,"{'bench': 'yes', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'yes', 'name:signed': 'no', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/7253660018,node,Convento,28.1525433,-17.1978937,"{'bench': 'no', 'highway': 'bus_stop', 'name': 'Convento', 'public_transport': 'platform', 'shelter': 'no'}"
node/7390331356,node,Lomo de Balo,28.119807,-17.3106217,"{'bus': 'yes', 'name': 'Lomo de Balo', 'operator': 'GuaguaGomera S.A.U.', 'public_transport': 'stop_position'}"
node/7778749596,node,Puente Roto 1 B,28.5479189,-17.806902,"{'bus': 'yes', 'name': 'Puente Roto 1 B', 'operator': 'TILP', 'public_transport': 'stop_position', 'ref': '227'}"
node/8148928033,node,Los Canarios B,28.4938651,-17.8431691,"{'bus': 'yes', 'name': 'Los Canarios B', 'operator': 'TILP', 'public_transport': 'stop_position', 'ref': '217'}"
node/8148928034,node,Entrada Bodega Tenegía,28.4920264,-17.8466449,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Entrada Bodega Tenegía', 'operator': 'Transportes Cabildo de La Palma', 'public_transport': 'platform', 'ref': '679', 'shelter': 'no', 'tactile_paving': 'no'}"
