provincia,nombre_municipio,codigo_municipio,anio,nacionalidad,cantidad (personas)
Albacete,Mahora,2046,2024,Total,59.0
Albacete,Masegoso,2047,2021,Total,9.0
Albacete,Masegoso,2047,2022,Total,34.0
Albacete,Masegoso,2047,2023,Total,3.0
Albacete,Masegoso,2047,2024,Total,10.0
Albacete,Minaya,2048,2021,Total,36.0
Albacete,Minaya,2048,2022,Total,58.0
Albacete,Minaya,2048,2023,Total,24.0
Albacete,Minaya,2048,2024,Total,49.0
Albacete,Molinicos,2049,2021,Total,53.0
Albacete,Molinicos,2049,2022,Total,45.0
Albacete,Molinicos,2049,2023,Total,35.0
Albacete,Molinicos,2049,2024,Total,26.0
Albacete,Montalvos,2050,2021,Total,3.0
Albacete,Montalvos,2050,2022,Total,12.0
Albacete,Montalvos,2050,2023,Total,1.0
Albacete,Montalvos,2050,2024,Total,0.0
Albacete,Montealegre del Castillo,2051,2021,Total,65.0
Albacete,Montealegre del Castillo,2051,2022,Total,61.0
Albacete,Montealegre del Castillo,2051,2023,Total,83.0
Albacete,Montealegre del Castillo,2051,2024,Total,93.0
Albacete,Motilleja,2052,2021,Total,81.0
Albacete,Motilleja,2052,2022,Total,52.0
Albacete,Motilleja,2052,2023,Total,38.0
Albacete,Motilleja,2052,2024,Total,35.0
Albacete,Munera,2053,2021,Total,88.0
Albacete,Munera,2053,2022,Total,85.0
Albacete,Munera,2053,2023,Total,66.0
Albacete,Munera,2053,2024,Total,63.0
Albacete,Navas de Jorquera,2054,2021,Total,17.0
Albacete,Navas de Jorquera,2054,2022,Total,13.0
Albacete,Navas de Jorquera,2054,2023,Total,24.0
Albacete,Navas de Jorquera,2054,2024,Total,17.0
Albacete,Nerpio,2055,2021,Total,34.0
Albacete,Nerpio,2055,2022,Total,36.0
Albacete,Nerpio,2055,2023,Total,29.0
Albacete,Nerpio,2055,2024,Total,26.0
Albacete,Ontur,2056,2021,Total,33.0
Albacete,Ontur,2056,2022,Total,64.0
Albacete,Ontur,2056,2023,Total,48.0
Albacete,Ontur,2056,2024,Total,62.0
Albacete,Ossa de Montiel,2057,2021,Total,57.0
Albacete,Ossa de Montiel,2057,2022,Total,50.0
Albacete,Ossa de Montiel,2057,2023,Total,58.0
Albacete,Ossa de Montiel,2057,2024,Total,78.0
Albacete,Paterna del Madera,2058,2021,Total,19.0
Albacete,Paterna del Madera,2058,2022,Total,35.0
Albacete,Paterna del Madera,2058,2023,Total,6.0
Albacete,Paterna del Madera,2058,2024,Total,17.0
Albacete,Peñas de San Pedro,2060,2021,Total,81.0
Albacete,Peñas de San Pedro,2060,2022,Total,69.0
Albacete,Peñas de San Pedro,2060,2023,Total,64.0
Albacete,Peñas de San Pedro,2060,2024,Total,73.0
Albacete,Peñascosa,2059,2021,Total,19.0
Albacete,Peñascosa,2059,2022,Total,31.0
Albacete,Peñascosa,2059,2023,Total,13.0
Albacete,Peñascosa,2059,2024,Total,22.0
Albacete,Povedilla,2062,2021,Total,13.0
Albacete,Povedilla,2062,2022,Total,29.0
Albacete,Povedilla,2062,2023,Total,19.0
Albacete,Povedilla,2062,2024,Total,9.0
Albacete,Pozo Cañada,2901,2021,Total,41.0
Albacete,Pozo Cañada,2901,2022,Total,69.0
Albacete,Pozo Cañada,2901,2023,Total,60.0
Albacete,Pozo Cañada,2901,2024,Total,64.0
Albacete,Pozo-Lorente,2064,2021,Total,14.0
Albacete,Pozo-Lorente,2064,2022,Total,25.0
Albacete,Pozo-Lorente,2064,2023,Total,13.0
Albacete,Pozo-Lorente,2064,2024,Total,25.0
Albacete,Pozohondo,2063,2021,Total,61.0
Albacete,Pozohondo,2063,2022,Total,55.0
Albacete,Pozohondo,2063,2023,Total,54.0
Albacete,Pozohondo,2063,2024,Total,69.0
Albacete,Pozuelo,2065,2021,Total,20.0
Albacete,Pozuelo,2065,2022,Total,34.0
Albacete,Pozuelo,2065,2023,Total,15.0
Albacete,Pozuelo,2065,2024,Total,14.0
Albacete,Pétrola,2061,2021,Total,32.0
Albacete,Pétrola,2061,2022,Total,23.0
Albacete,Pétrola,2061,2023,Total,19.0
Albacete,Pétrola,2061,2024,Total,32.0
Albacete,"Recueja, La",2066,2021,Total,8.0
Albacete,"Recueja, La",2066,2022,Total,12.0
Albacete,"Recueja, La",2066,2023,Total,13.0
Albacete,"Recueja, La",2066,2024,Total,3.0
Albacete,Riópar,2067,2021,Total,52.0
Albacete,Riópar,2067,2022,Total,60.0
Albacete,Riópar,2067,2023,Total,68.0
Albacete,Riópar,2067,2024,Total,43.0
Albacete,Robledo,2068,2021,Total,19.0
Albacete,Robledo,2068,2022,Total,29.0
Albacete,Robledo,2068,2023,Total,20.0
Albacete,Robledo,2068,2024,Total,20.0
Albacete,"Roda, La",2069,2021,Total,338.0
Albacete,"Roda, La",2069,2022,Total,369.0
Albacete,"Roda, La",2069,2023,Total,347.0
Albacete,"Roda, La",2069,2024,Total,326.0
Albacete,Salobre,2070,2021,Total,11.0
Albacete,Salobre,2070,2022,Total,22.0
Albacete,Salobre,2070,2023,Total,19.0
Albacete,Salobre,2070,2024,Total,19.0
Albacete,San Pedro,2071,2021,Total,40.0
Albacete,San Pedro,2071,2022,Total,91.0
Albacete,San Pedro,2071,2023,Total,41.0
Albacete,San Pedro,2071,2024,Total,19.0
Albacete,Socovos,2072,2021,Total,61.0
Albacete,Socovos,2072,2022,Total,40.0
Albacete,Socovos,2072,2023,Total,59.0
Albacete,Socovos,2072,2024,Total,62.0
Albacete,Tarazona de la Mancha,2073,2021,Total,108.0
Albacete,Tarazona de la Mancha,2073,2022,Total,90.0
Albacete,Tarazona de la Mancha,2073,2023,Total,131.0
Albacete,Tarazona de la Mancha,2073,2024,Total,120.0
Albacete,Tobarra,2074,2021,Total,182.0
Albacete,Tobarra,2074,2022,Total,196.0
Albacete,Tobarra,2074,2023,Total,236.0
Albacete,Tobarra,2074,2024,Total,230.0
Albacete,Valdeganga,2075,2021,Total,59.0
Albacete,Valdeganga,2075,2022,Total,103.0
Albacete,Valdeganga,2075,2023,Total,90.0
Albacete,Valdeganga,2075,2024,Total,80.0
Albacete,Vianos,2076,2021,Total,5.0
Albacete,Vianos,2076,2022,Total,21.0
Albacete,Vianos,2076,2023,Total,14.0
Albacete,Vianos,2076,2024,Total,13.0
Albacete,Villa de Ves,2077,2021,Total,6.0
Albacete,Villa de Ves,2077,2022,Total,6.0
Albacete,Villa de Ves,2077,2023,Total,4.0
Albacete,Villa de Ves,2077,2024,Total,0.0
Albacete,Villalgordo del Júcar,2078,2021,Total,41.0
Albacete,Villalgordo del Júcar,2078,2022,Total,56.0
Albacete,Villalgordo del Júcar,2078,2023,Total,48.0
Albacete,Villalgordo del Júcar,2078,2024,Total,41.0
Albacete,Villamalea,2079,2021,Total,133.0
Albacete,Villamalea,2079,2022,Total,102.0
Albacete,Villamalea,2079,2023,Total,137.0
Albacete,Villamalea,2079,2024,Total,149.0
Albacete,Villapalacios,2080,2021,Total,24.0
Albacete,Villapalacios,2080,2022,Total,23.0
Albacete,Villapalacios,2080,2023,Total,27.0
Albacete,Villapalacios,2080,2024,Total,19.0
Albacete,Villarrobledo,2081,2021,Total,470.0
Albacete,Villarrobledo,2081,2022,Total,523.0
Albacete,Villarrobledo,2081,2023,Total,525.0
Albacete,Villarrobledo,2081,2024,Total,608.0
Albacete,Villatoya,2082,2021,Total,7.0
Albacete,Villatoya,2082,2022,Total,8.0
Albacete,Villatoya,2082,2023,Total,8.0
Albacete,Villatoya,2082,2024,Total,6.0
Albacete,Villavaliente,2083,2021,Total,11.0
Albacete,Villavaliente,2083,2022,Total,19.0
Albacete,Villavaliente,2083,2023,Total,7.0
Albacete,Villavaliente,2083,2024,Total,3.0
Albacete,Villaverde de Guadalimar,2084,2021,Total,5.0
Albacete,Villaverde de Guadalimar,2084,2022,Total,20.0
Albacete,Villaverde de Guadalimar,2084,2023,Total,18.0
Albacete,Villaverde de Guadalimar,2084,2024,Total,28.0
Albacete,Viveros,2085,2021,Total,11.0
Albacete,Viveros,2085,2022,Total,4.0
Albacete,Viveros,2085,2023,Total,19.0
Albacete,Viveros,2085,2024,Total,7.0
Albacete,Yeste,2086,2021,Total,57.0
Albacete,Yeste,2086,2022,Total,66.0
Albacete,Yeste,2086,2023,Total,100.0
Albacete,Yeste,2086,2024,Total,74.0
Alicante,Agost,3002,2021,Total,209.0
Alicante,Agost,3002,2022,Total,211.0
Alicante,Agost,3002,2023,Total,160.0
Alicante,Agost,3002,2024,Total,232.0
Alicante,Agres,3003,2021,Total,21.0
Alicante,Agres,3003,2022,Total,37.0
Alicante,Agres,3003,2023,Total,17.0
Alicante,Agres,3003,2024,Total,29.0
Alicante,Aigües,3004,2021,Total,80.0
Alicante,Aigües,3004,2022,Total,80.0
Alicante,Aigües,3004,2023,Total,78.0
Alicante,Aigües,3004,2024,Total,94.0
Alicante,Alacant/Alicante,3014,2021,Total,10004.0
Alicante,Alacant/Alicante,3014,2022,Total,9834.0
Alicante,Alacant/Alicante,3014,2023,Total,10025.0
Alicante,Alacant/Alicante,3014,2024,Total,10257.0
Alicante,Albatera,3005,2021,Total,381.0
Alicante,Albatera,3005,2022,Total,471.0
Alicante,Albatera,3005,2023,Total,385.0
Alicante,Albatera,3005,2024,Total,439.0
Alicante,Alcalalí,3006,2021,Total,81.0
Alicante,Alcalalí,3006,2022,Total,98.0
Alicante,Alcalalí,3006,2023,Total,75.0
Alicante,Alcalalí,3006,2024,Total,52.0
Alicante,Alcoi/Alcoy,3009,2021,Total,1405.0
Alicante,Alcoi/Alcoy,3009,2022,Total,1522.0
Alicante,Alcoi/Alcoy,3009,2023,Total,1600.0
Alicante,Alcoi/Alcoy,3009,2024,Total,1843.0
Alicante,Alcoleja,3008,2021,Total,24.0
Alicante,Alcoleja,3008,2022,Total,12.0
Alicante,Alcoleja,3008,2023,Total,9.0
Alicante,Alcoleja,3008,2024,Total,8.0
Alicante,Alcosser,3007,2021,Total,24.0
Alicante,Alcosser,3007,2022,Total,24.0
Alicante,Alcosser,3007,2023,Total,9.0
Alicante,Alcosser,3007,2024,Total,19.0
Alicante,Alfafara,3010,2021,Total,12.0
Alicante,Alfafara,3010,2022,Total,10.0
Alicante,Alfafara,3010,2023,Total,18.0
Alicante,Alfafara,3010,2024,Total,17.0
Alicante,"Alfàs del Pi, l'",3011,2021,Total,1136.0
Alicante,"Alfàs del Pi, l'",3011,2022,Total,1075.0
Alicante,"Alfàs del Pi, l'",3011,2023,Total,1042.0
Alicante,"Alfàs del Pi, l'",3011,2024,Total,1145.0
Alicante,Algorfa,3012,2021,Total,143.0
Alicante,Algorfa,3012,2022,Total,214.0
Alicante,Algorfa,3012,2023,Total,196.0
Alicante,Algorfa,3012,2024,Total,214.0
Alicante,Algueña,3013,2021,Total,69.0
Alicante,Algueña,3013,2022,Total,87.0
Alicante,Algueña,3013,2023,Total,33.0
Alicante,Algueña,3013,2024,Total,57.0
Alicante,Almoradí,3015,2021,Total,685.0
Alicante,Almoradí,3015,2022,Total,830.0
Alicante,Almoradí,3015,2023,Total,824.0
Alicante,Almoradí,3015,2024,Total,903.0
Alicante,Almudaina,3016,2021,Total,7.0
Alicante,Almudaina,3016,2022,Total,4.0
Alicante,Almudaina,3016,2023,Total,17.0
Alicante,Almudaina,3016,2024,Total,16.0
Alicante,"Alqueria d'Asnar, l'",3017,2021,Total,30.0
Alicante,"Alqueria d'Asnar, l'",3017,2022,Total,31.0
Alicante,"Alqueria d'Asnar, l'",3017,2023,Total,25.0
Alicante,"Alqueria d'Asnar, l'",3017,2024,Total,16.0
Alicante,Altea,3018,2021,Total,1052.0
Alicante,Altea,3018,2022,Total,1067.0
Alicante,Altea,3018,2023,Total,1000.0
Alicante,Altea,3018,2024,Total,1115.0
Alicante,Aspe,3019,2021,Total,648.0
Alicante,Aspe,3019,2022,Total,685.0
Alicante,Aspe,3019,2023,Total,780.0
Alicante,Aspe,3019,2024,Total,841.0
Alicante,"Atzúbia, l'",3001,2021,Total,30.0
Alicante,"Atzúbia, l'",3001,2022,Total,42.0
Alicante,"Atzúbia, l'",3001,2023,Total,25.0
Alicante,"Atzúbia, l'",3001,2024,Total,25.0
Alicante,Balones,3020,2021,Total,2.0
Alicante,Balones,3020,2022,Total,0.0
Alicante,Balones,3020,2023,Total,18.0
Alicante,Balones,3020,2024,Total,6.0
Alicante,Banyeres de Mariola,3021,2021,Total,163.0
Alicante,Banyeres de Mariola,3021,2022,Total,124.0
Alicante,Banyeres de Mariola,3021,2023,Total,148.0
Alicante,Banyeres de Mariola,3021,2024,Total,156.0
Alicante,Benasau,3022,2021,Total,11.0
Alicante,Benasau,3022,2022,Total,11.0
Alicante,Benasau,3022,2023,Total,6.0
Alicante,Benasau,3022,2024,Total,8.0
Alicante,Beneixama,3023,2021,Total,32.0
Alicante,Beneixama,3023,2022,Total,34.0
Alicante,Beneixama,3023,2023,Total,35.0
Alicante,Beneixama,3023,2024,Total,40.0
Alicante,Benejúzar,3024,2021,Total,195.0
Alicante,Benejúzar,3024,2022,Total,233.0
Alicante,Benejúzar,3024,2023,Total,232.0
Alicante,Benejúzar,3024,2024,Total,244.0
Alicante,Benferri,3025,2021,Total,90.0
Alicante,Benferri,3025,2022,Total,112.0
Alicante,Benferri,3025,2023,Total,96.0
Alicante,Benferri,3025,2024,Total,103.0
Alicante,Beniarbeig,3026,2021,Total,188.0
Alicante,Beniarbeig,3026,2022,Total,206.0
Alicante,Beniarbeig,3026,2023,Total,163.0
Alicante,Beniarbeig,3026,2024,Total,233.0
Alicante,Beniardà,3027,2021,Total,19.0
Alicante,Beniardà,3027,2022,Total,49.0
Alicante,Beniardà,3027,2023,Total,19.0
Alicante,Beniardà,3027,2024,Total,10.0
Alicante,Beniarrés,3028,2021,Total,29.0
Alicante,Beniarrés,3028,2022,Total,36.0
Alicante,Beniarrés,3028,2023,Total,50.0
Alicante,Beniarrés,3028,2024,Total,35.0
Alicante,Benidoleig,3030,2021,Total,69.0
Alicante,Benidoleig,3030,2022,Total,66.0
Alicante,Benidoleig,3030,2023,Total,85.0
Alicante,Benidoleig,3030,2024,Total,94.0
Alicante,Benidorm,3031,2021,Total,3229.0
Alicante,Benidorm,3031,2022,Total,3592.0
Alicante,Benidorm,3031,2023,Total,3694.0
Alicante,Benidorm,3031,2024,Total,3642.0
Alicante,Benifallim,3032,2021,Total,9.0
Alicante,Benifallim,3032,2022,Total,11.0
Alicante,Benifallim,3032,2023,Total,15.0
Alicante,Benifallim,3032,2024,Total,18.0
Alicante,Benifato,3033,2021,Total,12.0
Alicante,Benifato,3033,2022,Total,7.0
Alicante,Benifato,3033,2023,Total,13.0
Alicante,Benifato,3033,2024,Total,13.0
Alicante,Benigembla,3029,2021,Total,36.0
Alicante,Benigembla,3029,2022,Total,36.0
Alicante,Benigembla,3029,2023,Total,40.0
Alicante,Benigembla,3029,2024,Total,38.0
Alicante,Benijófar,3034,2021,Total,149.0
Alicante,Benijófar,3034,2022,Total,164.0
Alicante,Benijófar,3034,2023,Total,191.0
Alicante,Benijófar,3034,2024,Total,220.0
Alicante,Benilloba,3035,2021,Total,37.0
Alicante,Benilloba,3035,2022,Total,45.0
Alicante,Benilloba,3035,2023,Total,31.0
Alicante,Benilloba,3035,2024,Total,44.0
Alicante,Benillup,3036,2021,Total,9.0
Alicante,Benillup,3036,2022,Total,8.0
Alicante,Benillup,3036,2023,Total,6.0
Alicante,Benillup,3036,2024,Total,3.0
Alicante,Benimantell,3037,2021,Total,25.0
Alicante,Benimantell,3037,2022,Total,39.0
Alicante,Benimantell,3037,2023,Total,20.0
Alicante,Benimantell,3037,2024,Total,26.0
Alicante,Benimarfull,3038,2021,Total,23.0
Alicante,Benimarfull,3038,2022,Total,33.0
Alicante,Benimarfull,3038,2023,Total,33.0
Alicante,Benimarfull,3038,2024,Total,37.0
Alicante,Benimassot,3039,2021,Total,2.0
Alicante,Benimassot,3039,2022,Total,19.0
Alicante,Benimassot,3039,2023,Total,1.0
Alicante,Benimassot,3039,2024,Total,2.0
Alicante,Benimeli,3040,2021,Total,45.0
Alicante,Benimeli,3040,2022,Total,57.0
Alicante,Benimeli,3040,2023,Total,32.0
Alicante,Benimeli,3040,2024,Total,43.0
Alicante,Benissa,3041,2021,Total,500.0
Alicante,Benissa,3041,2022,Total,498.0
Alicante,Benissa,3041,2023,Total,489.0
Alicante,Benissa,3041,2024,Total,479.0
Alicante,Biar,3043,2021,Total,77.0
Alicante,Biar,3043,2022,Total,79.0
Alicante,Biar,3043,2023,Total,116.0
Alicante,Biar,3043,2024,Total,139.0
Alicante,Bigastro,3044,2021,Total,337.0
Alicante,Bigastro,3044,2022,Total,390.0
Alicante,Bigastro,3044,2023,Total,302.0
Alicante,Bigastro,3044,2024,Total,361.0
Alicante,Bolulla,3045,2021,Total,14.0
Alicante,Bolulla,3045,2022,Total,34.0
Alicante,Bolulla,3045,2023,Total,45.0
Alicante,Bolulla,3045,2024,Total,21.0
Alicante,Busot,3046,2021,Total,240.0
Alicante,Busot,3046,2022,Total,257.0
Alicante,Busot,3046,2023,Total,211.0
Alicante,Busot,3046,2024,Total,232.0
Alicante,Callosa d'en Sarrià,3048,2021,Total,295.0
Alicante,Callosa d'en Sarrià,3048,2022,Total,270.0
Alicante,Callosa d'en Sarrià,3048,2023,Total,357.0
Alicante,Callosa d'en Sarrià,3048,2024,Total,342.0
Alicante,Callosa de Segura,3049,2021,Total,411.0
Alicante,Callosa de Segura,3049,2022,Total,514.0
Alicante,Callosa de Segura,3049,2023,Total,495.0
Alicante,Callosa de Segura,3049,2024,Total,541.0
Alicante,Calp,3047,2021,Total,845.0
Alicante,Calp,3047,2022,Total,1000.0
Alicante,Calp,3047,2023,Total,909.0
Alicante,Calp,3047,2024,Total,928.0
Alicante,"Camp de Mirra, el/Campo de Mirra",3051,2021,Total,17.0
Alicante,"Camp de Mirra, el/Campo de Mirra",3051,2022,Total,21.0
Alicante,"Camp de Mirra, el/Campo de Mirra",3051,2023,Total,18.0
Alicante,"Camp de Mirra, el/Campo de Mirra",3051,2024,Total,16.0
Alicante,"Campello, el",3050,2021,Total,1697.0
Alicante,"Campello, el",3050,2022,Total,1484.0
Alicante,"Campello, el",3050,2023,Total,1551.0
Alicante,"Campello, el",3050,2024,Total,1818.0
Alicante,Castalla,3053,2021,Total,509.0
Alicante,Castalla,3053,2022,Total,533.0
Alicante,Castalla,3053,2023,Total,528.0
Alicante,Castalla,3053,2024,Total,628.0
Alicante,Castell de Castells,3054,2021,Total,20.0
Alicante,Castell de Castells,3054,2022,Total,31.0
Alicante,Castell de Castells,3054,2023,Total,38.0
Alicante,Castell de Castells,3054,2024,Total,37.0
Alicante,"Castell de Guadalest, el",3075,2021,Total,29.0
Alicante,"Castell de Guadalest, el",3075,2022,Total,25.0
Alicante,"Castell de Guadalest, el",3075,2023,Total,21.0
Alicante,"Castell de Guadalest, el",3075,2024,Total,16.0
Alicante,Catral,3055,2021,Total,412.0
Alicante,Catral,3055,2022,Total,519.0
Alicante,Catral,3055,2023,Total,484.0
Alicante,Catral,3055,2024,Total,426.0
Alicante,Cañada,3052,2021,Total,36.0
Alicante,Cañada,3052,2022,Total,45.0
Alicante,Cañada,3052,2023,Total,53.0
Alicante,Cañada,3052,2024,Total,29.0
Alicante,Cocentaina,3056,2021,Total,368.0
Alicante,Cocentaina,3056,2022,Total,380.0
Alicante,Cocentaina,3056,2023,Total,383.0
Alicante,Cocentaina,3056,2024,Total,417.0
Alicante,Confrides,3057,2021,Total,22.0
Alicante,Confrides,3057,2022,Total,33.0
Alicante,Confrides,3057,2023,Total,18.0
Alicante,Confrides,3057,2024,Total,22.0
Alicante,Cox,3058,2021,Total,190.0
Alicante,Cox,3058,2022,Total,258.0
Alicante,Cox,3058,2023,Total,267.0
Alicante,Cox,3058,2024,Total,269.0
Alicante,Crevillent,3059,2021,Total,865.0
Alicante,Crevillent,3059,2022,Total,879.0
Alicante,Crevillent,3059,2023,Total,948.0
Alicante,Crevillent,3059,2024,Total,946.0
Alicante,Daya Nueva,3061,2021,Total,70.0
Alicante,Daya Nueva,3061,2022,Total,74.0
Alicante,Daya Nueva,3061,2023,Total,125.0
Alicante,Daya Nueva,3061,2024,Total,107.0
Alicante,Daya Vieja,3062,2021,Total,46.0
Alicante,Daya Vieja,3062,2022,Total,49.0
Alicante,Daya Vieja,3062,2023,Total,24.0
Alicante,Daya Vieja,3062,2024,Total,46.0
Alicante,Dolores,3064,2021,Total,337.0
Alicante,Dolores,3064,2022,Total,324.0
Alicante,Dolores,3064,2023,Total,323.0
Alicante,Dolores,3064,2024,Total,360.0
Alicante,Dénia,3063,2021,Total,1713.0
Alicante,Dénia,3063,2022,Total,1609.0
Alicante,Dénia,3063,2023,Total,1689.0
Alicante,Dénia,3063,2024,Total,1599.0
Alicante,Elda,3066,2021,Total,1553.0
Alicante,Elda,3066,2022,Total,1751.0
Alicante,Elda,3066,2023,Total,1883.0
Alicante,Elda,3066,2024,Total,2243.0
Alicante,Elx/Elche,3065,2021,Total,5113.0
Alicante,Elx/Elche,3065,2022,Total,5755.0
Alicante,Elx/Elche,3065,2023,Total,5778.0
Alicante,Elx/Elche,3065,2024,Total,6415.0
Alicante,Fageca,3067,2021,Total,8.0
Alicante,Fageca,3067,2022,Total,10.0
Alicante,Fageca,3067,2023,Total,5.0
Alicante,Fageca,3067,2024,Total,2.0
Alicante,Famorca,3068,2021,Total,3.0
Alicante,Famorca,3068,2022,Total,2.0
Alicante,Famorca,3068,2023,Total,0.0
Alicante,Famorca,3068,2024,Total,4.0
Alicante,Finestrat,3069,2021,Total,762.0
Alicante,Finestrat,3069,2022,Total,782.0
Alicante,Finestrat,3069,2023,Total,811.0
Alicante,Finestrat,3069,2024,Total,858.0
Alicante,"Fondó de les Neus, el/Hondón de las Nieves",3077,2021,Total,113.0
Alicante,"Fondó de les Neus, el/Hondón de las Nieves",3077,2022,Total,128.0
Alicante,"Fondó de les Neus, el/Hondón de las Nieves",3077,2023,Total,129.0
Alicante,"Fondó de les Neus, el/Hondón de las Nieves",3077,2024,Total,147.0
Alicante,Formentera del Segura,3070,2021,Total,300.0
Alicante,Formentera del Segura,3070,2022,Total,329.0
Alicante,Formentera del Segura,3070,2023,Total,366.0
Alicante,Formentera del Segura,3070,2024,Total,353.0
Alicante,Gaianes,3072,2021,Total,46.0
Alicante,Gaianes,3072,2022,Total,27.0
Alicante,Gaianes,3072,2023,Total,36.0
Alicante,Gaianes,3072,2024,Total,41.0
Alicante,Gata de Gorgos,3071,2021,Total,246.0
Alicante,Gata de Gorgos,3071,2022,Total,213.0
Alicante,Gata de Gorgos,3071,2023,Total,270.0
Alicante,Gata de Gorgos,3071,2024,Total,287.0
Alicante,Gorga,3073,2021,Total,18.0
Alicante,Gorga,3073,2022,Total,22.0
Alicante,Gorga,3073,2023,Total,13.0
Alicante,Gorga,3073,2024,Total,10.0
Alicante,Granja de Rocamora,3074,2021,Total,115.0
Alicante,Granja de Rocamora,3074,2022,Total,109.0
Alicante,Granja de Rocamora,3074,2023,Total,169.0
Alicante,Granja de Rocamora,3074,2024,Total,113.0
Alicante,Guardamar del Segura,3076,2021,Total,896.0
Alicante,Guardamar del Segura,3076,2022,Total,965.0
Alicante,Guardamar del Segura,3076,2023,Total,1026.0
Alicante,Guardamar del Segura,3076,2024,Total,1058.0
Alicante,Hondón de los Frailes,3078,2021,Total,78.0
Alicante,Hondón de los Frailes,3078,2022,Total,81.0
Alicante,Hondón de los Frailes,3078,2023,Total,71.0
Alicante,Hondón de los Frailes,3078,2024,Total,77.0
Alicante,Ibi,3079,2021,Total,470.0
Alicante,Ibi,3079,2022,Total,539.0
Alicante,Ibi,3079,2023,Total,556.0
Alicante,Ibi,3079,2024,Total,591.0
Alicante,Jacarilla,3080,2021,Total,138.0
Alicante,Jacarilla,3080,2022,Total,136.0
Alicante,Jacarilla,3080,2023,Total,107.0
Alicante,Jacarilla,3080,2024,Total,124.0
Alicante,Llíber,3085,2021,Total,55.0
Alicante,Llíber,3085,2022,Total,54.0
Alicante,Llíber,3085,2023,Total,56.0
Alicante,Llíber,3085,2024,Total,43.0
Alicante,Millena,3086,2021,Total,21.0
Alicante,Millena,3086,2022,Total,14.0
Alicante,Millena,3086,2023,Total,11.0
Alicante,Millena,3086,2024,Total,21.0
Alicante,Monforte del Cid,3088,2021,Total,419.0
Alicante,Monforte del Cid,3088,2022,Total,428.0
Alicante,Monforte del Cid,3088,2023,Total,437.0
Alicante,Monforte del Cid,3088,2024,Total,536.0
Alicante,"Montesinos, Los",3903,2021,Total,324.0
Alicante,"Montesinos, Los",3903,2022,Total,330.0
Alicante,"Montesinos, Los",3903,2023,Total,377.0
Alicante,"Montesinos, Los",3903,2024,Total,325.0
Alicante,Monòver/Monóvar,3089,2021,Total,448.0
Alicante,Monòver/Monóvar,3089,2022,Total,422.0
Alicante,Monòver/Monóvar,3089,2023,Total,444.0
Alicante,Monòver/Monóvar,3089,2024,Total,532.0
Alicante,Murla,3091,2021,Total,37.0
Alicante,Murla,3091,2022,Total,49.0
Alicante,Murla,3091,2023,Total,36.0
Alicante,Murla,3091,2024,Total,30.0
Alicante,Muro de Alcoy,3092,2021,Total,267.0
Alicante,Muro de Alcoy,3092,2022,Total,295.0
Alicante,Muro de Alcoy,3092,2023,Total,287.0
Alicante,Muro de Alcoy,3092,2024,Total,307.0
Alicante,Mutxamel,3090,2021,Total,1625.0
Alicante,Mutxamel,3090,2022,Total,1557.0
Alicante,Mutxamel,3090,2023,Total,1586.0
Alicante,Mutxamel,3090,2024,Total,1739.0
Alicante,Novelda,3093,2021,Total,631.0
Alicante,Novelda,3093,2022,Total,700.0
Alicante,Novelda,3093,2023,Total,770.0
Alicante,Novelda,3093,2024,Total,798.0
Alicante,"Nucia, la",3094,2021,Total,1204.0
Alicante,"Nucia, la",3094,2022,Total,1347.0
Alicante,"Nucia, la",3094,2023,Total,1207.0
