nombre_provincia,Nombre,Codigo,Mediana consumo anual,Viviendas con bajo consumo,Viviendas con consumo entre 1.001 y 2.000 kwh,Viviendas con consumo entre 2.001 y 3.000 kwh,Viviendas con consumo entre 3.001 y 4.000 kwh,Viviendas con consumo entre 4.001 y 5.000 kwh,Viviendas con consumo entre 5.001 y 6.000 kwh,Viviendas con consumo entre 6.001 y 7.000 kwh,Viviendas con consumo entre 7.001 y 8.000 kwh,Viviendas con consumo entre 751 y 1.000 kwh,Viviendas con consumo entre 8.001 y 9.000 kwh,Viviendas con consumo entre 9.001 y 10.000 kwh,Viviendas con consumo mayor de 10.000 kwh,Viviendas de uso esporádico,Viviendas de uso esporádico (entre 251 y 500 kwh),Viviendas de uso esporádico (entre 501 y 750 kwh),Viviendas totales,Viviendas vacías,prov_mediana_consumo_anual,prov_viviendas_con_bajo_consumo,prov_viviendas_con_consumo_entre_1.001_y_2.000_kwh,prov_viviendas_con_consumo_entre_2.001_y_3.000_kwh,prov_viviendas_con_consumo_entre_3.001_y_4.000_kwh,prov_viviendas_con_consumo_entre_4.001_y_5.000_kwh,prov_viviendas_con_consumo_entre_5.001_y_6.000_kwh,prov_viviendas_con_consumo_entre_6.001_y_7.000_kwh,prov_viviendas_con_consumo_entre_7.001_y_8.000_kwh,prov_viviendas_con_consumo_entre_751_y_1.000_kwh,prov_viviendas_con_consumo_entre_8.001_y_9.000_kwh,prov_viviendas_con_consumo_entre_9.001_y_10.000_kwh,prov_viviendas_con_consumo_mayor_de_10.000_kwh,prov_viviendas_de_uso_esporádico,prov_viviendas_de_uso_esporádico_(entre_251_y_500_kwh),prov_viviendas_de_uso_esporádico_(entre_501_y_750_kwh),prov_viviendas_totales,prov_viviendas_vacías
Barcelona,Matadepera,8120,4129,15,404,492,451,360,311,256,180,81,130,99,304,118,63,55,3433,232,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Mataró *,8121,2332,1097,14337,13716,8005,4019,1911,951,517,2406,286,174,541,3135,1390,1745,52996,1901,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Mediona,8122,1930,81,421,268,210,105,70,33,24,101,11,3,16,268,147,121,1917,306,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Moià,8138,2591,90,605,687,476,297,173,83,50,180,42,29,62,268,128,140,3307,265,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Molins de Rei,8123,2477,186,2877,2944,1755,855,462,260,147,415,106,66,193,535,242,293,11400,599,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Mollet del Vallès,8124,2275,284,6135,5658,3146,1326,650,323,206,864,112,79,162,1010,440,570,20857,902,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Monistrol de Montserrat,8127,3232,26,247,227,214,146,105,79,52,46,43,29,60,103,50,53,1605,228,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Montcada i Reixac,8125,2269,269,4211,3765,2098,998,470,239,165,628,83,39,159,905,393,512,15304,1275,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Montesquiu,8131,1876,26,133,94,65,24,17,12,1,44,1,1,2,68,28,40,659,171,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Montgat,8126,2362,71,1430,1337,736,386,157,109,72,220,28,26,59,253,120,133,5276,392,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Montmeló,8135,2351,50,1032,944,552,251,118,46,32,134,18,10,33,169,78,91,3549,160,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Montornès del Vallès,8136,2273,95,1862,1763,921,413,214,108,70,322,48,29,77,368,163,205,6687,397,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Navarcles,8140,2780,55,529,605,452,261,138,82,55,87,47,29,64,159,79,80,2791,228,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Navàs *,8141,2403,72,742,678,457,236,103,59,30,153,23,20,61,198,111,87,3092,260,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Olesa de Bonesvalls,8146,2749,25,191,205,147,109,72,34,31,50,10,14,30,107,44,63,1137,112,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Olesa de Montserrat,8147,2439,172,2573,2567,1614,794,435,234,130,411,81,42,101,595,278,317,10178,429,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Olivella,8148,3432,29,274,308,288,225,176,126,86,75,42,38,87,137,69,68,2262,371,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Olost,8149,2859,8,96,129,87,64,30,20,11,21,4,8,18,42,18,24,631,93,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Olèrdola,8145,3164,24,253,309,260,176,123,83,50,45,36,18,66,100,49,51,1791,248,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Palafolls,8155,2481,110,1040,989,677,354,183,109,59,166,52,23,75,290,144,146,4433,306,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Palau-solità i Plegamans,8156,3046,68,1044,1251,1020,711,385,232,131,160,82,53,143,208,102,106,5727,239,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Pallejà,8157,2746,35,1048,1150,821,430,246,164,89,137,58,51,115,200,94,106,4650,106,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Palma de Cervelló (La),8905,2970,17,260,259,189,121,97,49,39,35,25,17,59,56,23,33,1288,65,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Papiol (El),8158,2569,35,410,413,305,133,70,42,26,52,22,15,35,93,38,55,1771,120,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Parets del Vallès,8159,2486,106,1896,2023,1290,598,305,177,81,260,58,25,78,302,122,180,7560,361,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Piera,8161,2619,181,1628,1559,1208,774,455,272,171,383,105,65,137,704,331,373,8667,1025,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Pineda de Mar,8163,1958,780,3925,3049,1760,878,445,278,143,1022,96,62,181,2218,1133,1085,16297,1460,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Pla del Penedès (El),8164,3451,14,94,92,106,86,52,32,28,15,14,11,15,38,22,16,730,133,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Pobla de Claramunt (La),8165,2761,31,192,217,160,98,68,39,25,48,10,2,18,72,43,29,1059,79,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Pobla de Lillet (La),8166,1537,71,170,117,52,22,13,8,12,58,6,3,8,161,95,66,989,288,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Polinyà,8167,2538,39,785,881,580,262,125,58,36,103,20,11,37,139,54,85,3191,115,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Pont de Vilomara i Rocafort (El),8182,2410,57,459,382,280,143,97,43,21,80,12,13,27,121,57,64,1951,216,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Prat de Llobregat (El),8169,2264,355,7632,7347,3898,1682,718,323,172,1195,75,49,223,1315,546,769,26518,1534,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Prats de Lluçanès,8171,3032,27,211,203,206,122,67,48,23,41,24,10,58,93,53,40,1389,256,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Premià de Dalt,8230,2776,56,873,890,610,412,227,142,117,156,85,43,140,211,90,121,4240,278,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Premià de Mar,8172,2166,235,3780,3149,1701,763,352,170,78,572,56,33,128,762,321,441,12313,534,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Puig-reig,8175,2031,106,599,473,246,101,48,29,19,128,14,8,30,205,99,106,2376,370,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Resto de Barcelona,8999,2504,750,3282,2911,2191,1432,915,573,387,942,277,205,633,2207,1149,1058,21760,5055,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Ripollet,8180,2309,213,4408,4126,2369,1073,457,219,127,638,70,49,122,745,303,442,15427,811,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Roca del Vallès (La),8181,2845,75,915,986,741,378,287,153,111,164,86,57,137,186,85,101,4515,239,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Roda de Ter,8183,2525,56,588,619,448,210,104,61,30,103,15,12,39,166,82,84,2819,368,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Rubí,8184,2463,472,7992,7938,4827,2609,1364,804,516,1256,305,195,497,1597,733,864,32476,2104,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sabadell,8187,2275,1604,26078,24063,13202,6075,2805,1497,838,4192,486,322,914,5082,2225,2857,92772,5614,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sallent,8191,2308,92,829,735,471,219,102,65,40,159,34,20,68,237,101,136,3473,402,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Adrià de Besòs *,8194,2088,301,4525,3529,1780,778,346,198,117,775,64,51,148,1003,404,599,14877,1262,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Andreu de Llavaneres,8197,2557,107,1142,1089,732,403,260,162,118,268,83,60,198,411,178,233,5561,528,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Andreu de la Barca,8196,2424,100,2829,3009,1777,790,365,163,104,415,37,35,92,402,172,230,10536,418,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Antoni de Vilamajor,8198,3153,40,493,550,430,309,219,156,99,87,66,34,109,150,71,79,2996,254,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Boi de Llobregat,8200,2280,484,9873,9048,5089,2274,1042,529,266,1519,148,111,307,1717,687,1030,33904,1497,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Cebrià de Vallalta,8203,2462,52,422,395,248,164,109,61,56,101,18,16,62,201,90,111,2166,261,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Celoni,8202,2419,162,1999,1853,1165,638,326,169,107,342,89,53,129,468,208,260,7946,446,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Climent de Llobregat,8204,3243,24,229,316,305,218,136,62,39,59,25,11,33,72,49,23,1626,97,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Cugat Sesgarrigues,8206,3444,2,52,73,52,38,36,25,15,8,10,3,11,19,11,8,421,77,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Cugat del Vallès,8205,2776,377,7520,8121,5549,3137,1910,1173,856,1135,536,438,1237,1377,616,761,35770,2404,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Esteve Sesrovires,8208,2948,60,616,687,577,363,209,125,80,114,61,35,65,175,82,93,3435,268,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Esteve de Palautordera *,8207,2795,21,235,270,180,126,97,62,28,62,17,11,34,84,38,46,1276,49,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Feliu de Codines,8210,3013,70,531,641,491,362,194,141,98,101,58,34,66,160,88,72,3272,325,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Feliu de Llobregat,8211,2272,213,5475,5060,2751,1319,567,255,138,826,72,40,131,946,372,574,18719,926,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Fost de Campsentelles,8209,3234,37,536,633,588,385,276,167,114,100,62,54,104,158,79,79,3427,213,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Fruitós de Bages,8213,2633,58,898,830,518,303,184,127,91,133,56,50,143,202,107,95,3876,283,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Hipòlit de Voltregà,8215,2604,28,313,370,235,144,66,31,15,63,17,9,23,91,45,46,1739,334,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Iscle de Vallalta,8193,2752,17,118,129,99,63,41,40,19,41,19,12,19,59,28,31,763,87,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Joan Despí,8217,2401,141,3657,3724,2240,1053,441,210,122,589,58,42,127,625,268,357,13577,548,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Joan de Vilatorrada *,8218,2460,97,1125,1170,732,317,192,70,63,181,36,23,62,242,122,120,4505,195,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Julià de Vilatorta,8220,3035,25,213,253,182,136,97,49,38,47,29,15,50,72,36,36,1392,186,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Just Desvern,8221,2571,107,1842,1873,1173,657,370,223,142,280,103,68,206,398,170,228,7958,516,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Llorenç Savall,8223,2614,34,256,243,179,126,69,56,28,48,13,14,32,152,78,74,1366,116,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Llorenç d'Hortons,8222,3418,19,156,210,211,152,92,73,45,47,19,25,38,70,36,34,1228,71,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Martí Sarroca,8227,3336,21,198,251,241,155,139,75,53,49,32,14,57,91,47,44,1673,297,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Martí de Centelles,8224,1874,25,182,119,49,22,20,9,6,48,5,6,11,51,30,21,618,65,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Martí de Tous,8226,2857,13,96,93,89,70,30,25,8,18,5,0,7,48,25,23,595,93,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Pere de Ribes,8231,2536,275,3105,3141,2068,1172,636,408,226,576,148,93,237,837,373,464,14150,1228,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Pere de Riudebitlles,8232,2629,29,220,272,180,95,49,31,13,37,13,8,20,75,33,42,1185,143,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Pere de Torelló,8233,2587,24,247,266,207,97,42,17,8,36,9,3,23,66,39,27,1172,127,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Pere de Vilamajor,8234,3050,42,349,396,323,243,150,110,71,92,47,24,62,164,76,88,2402,329,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Pol de Mar,8235,1969,164,874,638,396,238,139,87,56,274,43,38,79,624,309,315,3884,234,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Quintí de Mediona,8236,2419,38,236,232,135,96,46,30,15,51,12,9,17,109,60,49,1233,207,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Quirze de Besora,8237,2391,34,228,217,149,72,34,20,17,43,5,1,21,77,34,43,1103,185,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Quirze del Vallès,8238,3033,60,1323,1658,1270,792,464,284,196,152,111,114,247,252,109,143,7609,686,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Sadurní d'Anoia *,8240,2765,117,1161,1296,890,549,321,180,146,174,75,60,118,320,163,157,5636,229,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Salvador de Guardiola,8098,3069,21,232,251,201,155,106,69,47,54,22,18,42,108,53,55,1607,281,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Vicenç de Castellet,8262,2241,125,1136,994,591,281,156,90,55,206,39,13,66,312,142,170,4424,360,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Vicenç de Montalt,8264,2821,65,630,502,414,283,223,145,93,192,84,50,163,336,153,183,3612,432,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Vicenç de Torelló,8265,2623,16,175,203,132,78,43,15,12,44,10,11,25,52,22,30,939,123,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Sant Vicenç dels Horts,8263,2530,180,2709,2764,1828,942,468,273,164,406,89,68,152,588,263,325,11530,899,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Santa Coloma de Cervelló,8244,2644,40,695,837,528,271,137,100,60,93,28,22,44,127,67,60,3071,89,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Santa Coloma de Gramenet,8245,1956,1066,15769,11352,5110,2096,865,432,213,2918,116,95,356,3344,1388,1956,48100,4368,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Santa Eugènia de Berga,8246,2759,14,199,243,164,94,50,18,11,34,14,6,22,46,21,25,964,49,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Santa Eulàlia de Riuprimer *,8247,2662,10,107,134,88,64,25,16,11,18,5,7,7,57,26,31,565,16,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Santa Eulàlia de Ronçana,8248,3243,38,511,572,565,361,259,169,111,78,57,39,83,150,75,75,3218,225,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
Barcelona,Santa Margarida de Montbui,8250,2383,95,1065,1077,619,302,160,83,44,202,30,17,55,256,120,136,4473,468,2229,50219,713236,598823,336168,166971,85070,47468,28283,127119,17732,12064,34801,166090,72913,93177,2597046,213002
